Date,Ligne,Type de perturbation,Api disruption id
2024-08-05 04:00:00,M1,OK,
2024-08-05 04:00:00,M2,OK,
2024-08-05 04:00:00,M4,OK,
2024-08-05 04:00:00,M5,OK,
2024-08-05 04:00:00,M6,OK,
2024-08-05 04:00:00,M8,OK,
2024-08-05 04:00:00,M9,OK,
2024-08-05 04:00:00,M14,OK,
2024-08-05 04:00:00,LC,OK,
2024-08-05 04:02:00,M1,OK,
2024-08-05 04:02:00,M2,OK,
2024-08-05 04:02:00,M4,OK,
2024-08-05 04:02:00,M5,OK,
2024-08-05 04:02:00,M6,OK,
2024-08-05 04:02:00,M8,OK,
2024-08-05 04:02:00,M9,OK,
2024-08-05 04:02:00,M14,OK,
2024-08-05 04:02:00,LC,OK,
2024-08-05 04:04:00,M1,OK,
2024-08-05 04:04:00,M2,OK,
2024-08-05 04:04:00,M4,OK,
2024-08-05 04:04:00,M5,OK,
2024-08-05 04:04:00,M6,OK,
2024-08-05 04:04:00,M8,OK,
2024-08-05 04:04:00,M9,OK,
2024-08-05 04:04:00,M14,OK,
2024-08-05 04:04:00,LC,OK,
2024-08-05 04:04:00,LD,OK,
2024-08-05 04:06:00,M1,OK,
2024-08-05 04:06:00,M2,OK,
2024-08-05 04:06:00,M4,OK,
2024-08-05 04:06:00,M5,OK,
2024-08-05 04:06:00,M6,OK,
2024-08-05 04:06:00,M8,OK,
2024-08-05 04:06:00,M9,OK,
2024-08-05 04:06:00,M14,OK,
2024-08-05 04:06:00,LC,OK,
2024-08-05 04:06:00,LD,OK,
2024-08-05 04:08:00,M1,OK,
2024-08-05 04:08:00,M2,OK,
2024-08-05 04:08:00,M4,OK,
2024-08-05 04:08:00,M5,OK,
2024-08-05 04:08:00,M6,OK,
2024-08-05 04:08:00,M8,OK,
2024-08-05 04:08:00,M9,OK,
2024-08-05 04:08:00,M14,OK,
2024-08-05 04:08:00,LC,OK,
2024-08-05 04:08:00,LD,OK,
2024-08-05 04:10:00,M1,OK,
2024-08-05 04:10:00,M2,OK,
2024-08-05 04:10:00,M4,OK,
2024-08-05 04:10:00,M5,OK,
2024-08-05 04:10:00,M6,OK,
2024-08-05 04:10:00,M8,OK,
2024-08-05 04:10:00,M9,OK,
2024-08-05 04:10:00,M14,OK,
2024-08-05 04:10:00,LC,OK,
2024-08-05 04:10:00,LD,OK,
2024-08-05 04:12:00,M1,OK,
2024-08-05 04:12:00,M2,OK,
2024-08-05 04:12:00,M4,OK,
2024-08-05 04:12:00,M5,OK,
2024-08-05 04:12:00,M6,OK,
2024-08-05 04:12:00,M8,OK,
2024-08-05 04:12:00,M9,OK,
2024-08-05 04:12:00,M14,OK,
2024-08-05 04:12:00,LC,OK,
2024-08-05 04:12:00,LD,OK,
2024-08-05 04:14:00,M1,OK,
2024-08-05 04:14:00,M2,OK,
2024-08-05 04:14:00,M4,OK,
2024-08-05 04:14:00,M5,OK,
2024-08-05 04:14:00,M6,OK,
2024-08-05 04:14:00,M8,OK,
2024-08-05 04:14:00,M9,OK,
2024-08-05 04:14:00,M14,OK,
2024-08-05 04:14:00,LC,OK,
2024-08-05 04:14:00,LD,OK,
2024-08-05 04:16:00,M1,OK,
2024-08-05 04:16:00,M2,OK,
2024-08-05 04:16:00,M4,OK,
2024-08-05 04:16:00,M5,OK,
2024-08-05 04:16:00,M6,OK,
2024-08-05 04:16:00,M8,OK,
2024-08-05 04:16:00,M9,OK,
2024-08-05 04:16:00,M14,OK,
2024-08-05 04:16:00,LC,OK,
2024-08-05 04:16:00,LD,OK,
2024-08-05 04:18:00,M1,OK,
2024-08-05 04:18:00,M2,OK,
2024-08-05 04:18:00,M4,OK,
2024-08-05 04:18:00,M5,OK,
2024-08-05 04:18:00,M6,OK,
2024-08-05 04:18:00,M8,OK,
2024-08-05 04:18:00,M9,OK,
2024-08-05 04:18:00,M14,OK,
2024-08-05 04:18:00,LC,OK,
2024-08-05 04:18:00,LD,OK,
2024-08-05 04:20:00,M1,OK,
2024-08-05 04:20:00,M2,OK,
2024-08-05 04:20:00,M4,OK,
2024-08-05 04:20:00,M5,OK,
2024-08-05 04:20:00,M6,OK,
2024-08-05 04:20:00,M8,OK,
2024-08-05 04:20:00,M9,OK,
2024-08-05 04:20:00,M14,OK,
2024-08-05 04:20:00,LC,OK,
2024-08-05 04:20:00,LD,OK,
2024-08-05 04:22:00,M1,OK,
2024-08-05 04:22:00,M2,OK,
2024-08-05 04:22:00,M4,OK,
2024-08-05 04:22:00,M5,OK,
2024-08-05 04:22:00,M6,OK,
2024-08-05 04:22:00,M8,OK,
2024-08-05 04:22:00,M9,OK,
2024-08-05 04:22:00,M14,OK,
2024-08-05 04:22:00,LC,OK,
2024-08-05 04:22:00,LD,OK,
2024-08-05 04:22:00,LJ,TX,1de9c34c-4d0a-11ef-87f6-0a58a9feac02
2024-08-05 04:24:00,M1,OK,
2024-08-05 04:24:00,M2,OK,
2024-08-05 04:24:00,M4,OK,
2024-08-05 04:24:00,M5,OK,
2024-08-05 04:24:00,M6,OK,
2024-08-05 04:24:00,M8,OK,
2024-08-05 04:24:00,M9,OK,
2024-08-05 04:24:00,M14,OK,
2024-08-05 04:24:00,LC,OK,
2024-08-05 04:24:00,LD,OK,
2024-08-05 04:24:00,LJ,TX,1de9c34c-4d0a-11ef-87f6-0a58a9feac02
2024-08-05 04:26:00,M1,OK,
2024-08-05 04:26:00,M2,OK,
2024-08-05 04:26:00,M4,OK,
2024-08-05 04:26:00,M5,OK,
2024-08-05 04:26:00,M6,OK,
2024-08-05 04:26:00,M8,OK,
2024-08-05 04:26:00,M9,OK,
2024-08-05 04:26:00,M14,OK,
2024-08-05 04:26:00,LC,OK,
2024-08-05 04:26:00,LD,OK,
2024-08-05 04:26:00,LJ,TX,1de9c34c-4d0a-11ef-87f6-0a58a9feac02
2024-08-05 04:28:00,M1,OK,
2024-08-05 04:28:00,M2,OK,
2024-08-05 04:28:00,M4,OK,
2024-08-05 04:28:00,M5,OK,
2024-08-05 04:28:00,M6,OK,
2024-08-05 04:28:00,M8,OK,
2024-08-05 04:28:00,M9,OK,
2024-08-05 04:28:00,M14,OK,
2024-08-05 04:28:00,LC,OK,
2024-08-05 04:28:00,LD,OK,
2024-08-05 04:28:00,LJ,TX,1de9c34c-4d0a-11ef-87f6-0a58a9feac02
2024-08-05 04:30:00,M1,OK,
2024-08-05 04:30:00,M2,OK,
2024-08-05 04:30:00,M4,OK,
2024-08-05 04:30:00,M5,OK,
2024-08-05 04:30:00,M6,OK,
2024-08-05 04:30:00,M8,OK,
2024-08-05 04:30:00,M9,OK,
2024-08-05 04:30:00,M14,OK,
2024-08-05 04:30:00,LC,OK,
2024-08-05 04:30:00,LD,OK,
2024-08-05 04:30:00,LJ,TX,1de9c34c-4d0a-11ef-87f6-0a58a9feac02
2024-08-05 04:32:00,M1,OK,
2024-08-05 04:32:00,M2,OK,
2024-08-05 04:32:00,M4,OK,
2024-08-05 04:32:00,M5,OK,
2024-08-05 04:32:00,M6,OK,
2024-08-05 04:32:00,M8,OK,
2024-08-05 04:32:00,M9,OK,
2024-08-05 04:32:00,M14,OK,
2024-08-05 04:32:00,LC,OK,
2024-08-05 04:32:00,LD,OK,
2024-08-05 04:32:00,LJ,TX,1de9c34c-4d0a-11ef-87f6-0a58a9feac02
2024-08-05 04:32:00,T4,TX,dbef03ec-5305-11ef-a8d9-0a58a9feac02
2024-08-05 04:34:00,M1,OK,
2024-08-05 04:34:00,M2,OK,
2024-08-05 04:34:00,M4,OK,
2024-08-05 04:34:00,M5,OK,
2024-08-05 04:34:00,M6,OK,
2024-08-05 04:34:00,M8,OK,
2024-08-05 04:34:00,M9,OK,
2024-08-05 04:34:00,M14,OK,
2024-08-05 04:34:00,LC,OK,
2024-08-05 04:34:00,LD,OK,
2024-08-05 04:34:00,LJ,TX,1de9c34c-4d0a-11ef-87f6-0a58a9feac02
2024-08-05 04:34:00,T4,TX,dbef03ec-5305-11ef-a8d9-0a58a9feac02
2024-08-05 04:36:00,M1,OK,
2024-08-05 04:36:00,M2,OK,
2024-08-05 04:36:00,M4,OK,
2024-08-05 04:36:00,M5,OK,
2024-08-05 04:36:00,M6,OK,
2024-08-05 04:36:00,M8,OK,
