Date,Ligne,Type de perturbation,Api disruption id
2024-08-22 04:00:00,M1,OK,
2024-08-22 04:00:00,M2,OK,
2024-08-22 04:00:00,M3,OK,
2024-08-22 04:00:00,M3B,OK,
2024-08-22 04:00:00,M4,OK,
2024-08-22 04:00:00,M5,OK,
2024-08-22 04:00:00,M6,OK,
2024-08-22 04:00:00,M7,OK,
2024-08-22 04:00:00,M7B,OK,
2024-08-22 04:00:00,M8,OK,
2024-08-22 04:00:00,M9,OK,
2024-08-22 04:00:00,M10,OK,
2024-08-22 04:00:00,M11,OK,
2024-08-22 04:00:00,M12,OK,
2024-08-22 04:00:00,M13,OK,
2024-08-22 04:00:00,M14,OK,
2024-08-22 04:00:00,LA,OK,
2024-08-22 04:00:00,LB,OK,
2024-08-22 04:00:00,LC,OK,
2024-08-22 04:00:00,LD,TX,4f934a86-5cf9-11ef-9d67-0a58a9feac02|4fdc486c-5cf9-11ef-9d67-0a58a9feac02
2024-08-22 04:00:00,LE,OK,
2024-08-22 04:00:00,LH,OK,
2024-08-22 04:00:00,LJ,OK,
2024-08-22 04:00:00,LK,OK,
2024-08-22 04:00:00,LL,OK,
2024-08-22 04:00:00,LN,OK,
2024-08-22 04:00:00,LP,TX,a5361622-4394-11ef-91e9-0a58a9feac02
2024-08-22 04:00:00,LR,TX,87950510-5cf8-11ef-b754-0a58a9feac02|ab729150-5cf8-11ef-b754-0a58a9feac02
2024-08-22 04:00:00,LU,OK,
2024-08-22 04:00:00,T1,OK,
2024-08-22 04:00:00,T2,OK,
2024-08-22 04:00:00,T3A,OK,
2024-08-22 04:00:00,T3B,OK,
2024-08-22 04:00:00,T4,TX,b5e5c180-3335-11ef-8633-0a58a9feac02
2024-08-22 04:00:00,T5,OK,
2024-08-22 04:00:00,T6,OK,
2024-08-22 04:00:00,T7,OK,
2024-08-22 04:00:00,T8,OK,
2024-08-22 04:00:00,T9,OK,
2024-08-22 04:00:00,T10,OK,
2024-08-22 04:00:00,T11,OK,
2024-08-22 04:00:00,T12,OK,
2024-08-22 04:00:00,T13,OK,
2024-08-22 04:02:00,M1,OK,
2024-08-22 04:02:00,M2,OK,
2024-08-22 04:02:00,M3,OK,
2024-08-22 04:02:00,M3B,OK,
2024-08-22 04:02:00,M4,OK,
2024-08-22 04:02:00,M5,OK,
2024-08-22 04:02:00,M6,OK,
2024-08-22 04:02:00,M7,OK,
2024-08-22 04:02:00,M7B,OK,
2024-08-22 04:02:00,M8,OK,
2024-08-22 04:02:00,M9,OK,
2024-08-22 04:02:00,M10,OK,
2024-08-22 04:02:00,M11,OK,
2024-08-22 04:02:00,M12,OK,
2024-08-22 04:02:00,M13,OK,
2024-08-22 04:02:00,M14,OK,
2024-08-22 04:02:00,LA,OK,
2024-08-22 04:02:00,LB,OK,
2024-08-22 04:02:00,LC,OK,
2024-08-22 04:02:00,LD,TX,4f934a86-5cf9-11ef-9d67-0a58a9feac02|4fdc486c-5cf9-11ef-9d67-0a58a9feac02
2024-08-22 04:02:00,LE,OK,
2024-08-22 04:02:00,LH,OK,
2024-08-22 04:02:00,LJ,OK,
2024-08-22 04:02:00,LK,OK,
2024-08-22 04:02:00,LL,OK,
2024-08-22 04:02:00,LN,OK,
2024-08-22 04:02:00,LP,TX,a5361622-4394-11ef-91e9-0a58a9feac02
